date_shipped,from_zipcode,to_zipcode,total_animals,tau_hours
08/16/2021,73049,74267,7,4.13
08/16/2021,62185,62152,5,7.88
08/16/2021,97150,99496,8,5.23
08/16/2021,53477,53679,9,4.91
08/16/2021,91445,90967,9,4.25
08/16/2021,68737,97627,5,24.0
08/16/2021,68735,68529,5,4.5
08/16/2021,68529,68827,51,4.14
08/16/2021,78718,76380,15,2.42
08/16/2021,76880,75648,15,3.48
08/16/2021,53513,53324,12,4.79
08/16/2021,55337,55422,9,6.05
08/16/2021,34534,30964,1,9.9
08/16/2021,43122,45228,58,3.3
08/16/2021,22010,23516,10,6.14
08/16/2021,30398,34450,8,7.68
08/16/2021,53679,53254,34,2.64
08/16/2021,51613,55337,2,6.31
08/16/2021,51915,68596,2,7.75
08/16/2021,22136,37531,6,12.54
08/16/2021,68620,68566,12,4.42
08/16/2021,64900,62185,5,7.53
08/16/2021,66552,67273,8,5.11
08/16/2021,92834,94553,64,2.94
08/16/2021,50896,49697,10,11.63
08/16/2021,62254,67958,9,11.14
08/16/2021,94295,97150,2,11.2
08/16/2021,57721,57580,3,8.25
08/16/2021,30964,31100,19,6.35
08/16/2021,83545,97808,44,8.37
08/16/2021,51621,51589,10,4.51
08/16/2021,85712,85319,1,4.65
08/16/2021,90621,92866,10,8.69
08/16/2021,37531,38540,46,6.82
08/16/2021,51644,51345,7,4.0
08/16/2021,86265,57721,22,24.0
08/16/2021,92462,94039,16,5.85
08/16/2021,74933,78718,11,8.49
08/16/2021,55588,56510,15,6.22
08/16/2021,52245,51345,36,4.73
08/16/2021,30964,41147,5,11.13
08/16/2021,31575,77760,2,21.52
08/16/2021,23997,23569,13,9.19
08/17/2021,53679,53507,1,6.6
08/17/2021,79183,77913,30,3.12
08/17/2021,30964,67026,10,19.64
08/17/2021,86265,94552,15,15.1
08/17/2021,67273,52245,10,6.55
08/17/2021,30964,33361,2,10.12
08/17/2021,45228,43122,15,3.3
08/17/2021,66350,50265,11,7.47
08/17/2021,77940,40520,1,22.45
08/17/2021,53679,67888,18,14.82
08/17/2021,22010,50490,10,13.62
08/17/2021,55337,57627,29,9.4
08/17/2021,49697,49591,2,5.56
08/17/2021,54401,53941,31,4.69
08/17/2021,43122,46776,5,7.34
08/17/2021,55588,68015,10,7.97
08/17/2021,28798,27694,12,8.38
08/17/2021,48560,49697,1,6.72
08/17/2021,61964,67888,6,10.54
08/17/2021,52730,57432,60,12.69
08/17/2021,52514,68566,9,8.73
08/17/2021,52344,51644,29,7.19
08/17/2021,97808,92834,13,10.26
08/17/2021,76107,37531,70,20.16
08/17/2021,68851,68596,30,5.91
08/17/2021,64186,64900,14,9.47
08/17/2021,85250,85319,56,5.96
08/17/2021,27694,31899,29,9.74
08/17/2021,48029,48560,17,4.04
08/17/2021,51704,52245,127,5.87
08/17/2021,91446,90999,2,6.21
08/17/2021,75648,76841,3,4.56
08/17/2021,31823,30964,10,6.38
08/17/2021,48560,43744,9,7.59
08/17/2021,37531,38007,1,8.37
08/17/2021,55337,55588,39,4.93
08/17/2021,30930,23516,14,12.54
08/17/2021,77877,77169,5,4.26
08/17/2021,49591,95726,1,24.0
08/17/2021,37531,38009,44,6.32
08/17/2021,86488,85052,58,4.2
08/17/2021,53679,56495,2,7.8
08/17/2021,95135,90967,44,4.68
08/17/2021,69227,68920,2,4.33
08/17/2021,56510,55337,50,4.4
08/17/2021,51704,51621,32,8.01
08/17/2021,43122,44777,6,2.64
08/17/2021,58339,58039,13,3.42
08/17/2021,75648,76107,5,2.87
08/17/2021,95726,91446,14,3.85
08/17/2021,76978,76107,26,3.65
08/17/2021,52730,18330,5,19.67
08/17/2021,55337,68596,168,10.68
08/18/2021,55337,52245,10,8.21
08/18/2021,59875,83545,10,8.01
08/18/2021,56123,55422,14,7.13
08/18/2021,48560,48939,5,5.98
08/18/2021,54695,54877,9,5.6
08/18/2021,22010,22339,46,5.07
08/18/2021,60857,69065,31,14.64
08/18/2021,79104,76625,15,5.24
08/18/2021,98813,98291,11,3.64
08/18/2021,68566,68920,10,5.0
08/18/2021,50490,50889,14,6.86
08/18/2021,40285,53941,7,10.41
08/18/2021,53679,67888,39,14.82
08/18/2021,92535,94295,41,6.39
08/18/2021,77826,79853,14,2.98
08/18/2021,94039,94553,10,4.53
08/18/2021,55588,23516,156,20.61
08/18/2021,91526,37531,50,24.0
08/18/2021,46117,47794,14,8.53
08/18/2021,76880,76380,9,3.71
08/18/2021,66350,54971,17,12.03
08/18/2021,51345,55337,11,10.63
08/18/2021,74693,74933,58,4.54
08/18/2021,49697,52730,22,13.7
08/18/2021,97627,97808,10,4.84
08/18/2021,55337,53679,15,8.54
08/18/2021,30930,79866,2,16.27
08/18/2021,94295,97363,4,12.58
08/18/2021,74917,74581,42,6.2
08/18/2021,31100,31575,104,5.23
08/18/2021,30964,52245,15,17.97
08/18/2021,56495,68566,96,11.02
08/18/2021,10050,10516,14,4.0
08/18/2021,97808,97627,8,4.84
08/18/2021,92834,97808,3,10.26
08/18/2021,53679,53941,8,3.87
08/18/2021,43122,45228,9,3.3
08/18/2021,80143,57721,20,14.84
08/18/2021,57721,55588,34,3.21
08/18/2021,61964,62185,1,3.0
08/18/2021,34613,34450,8,5.6
08/18/2021,37531,38390,5,6.06
08/18/2021,19686,18330,10,5.12
08/18/2021,53679,54065,13,2.46
08/18/2021,79853,77839,25,4.13
08/18/2021,46406,47051,3,4.74
08/18/2021,57636,83392,144,18.47
08/18/2021,57627,57432,15,4.24
08/18/2021,97627,97251,5,6.49
08/18/2021,76107,78665,9,4.17
08/18/2021,85658,85319,15,4.14
08/18/2021,97627,97479,31,5.26
08/18/2021,55337,52245,2,8.21
08/18/2021,30930,30964,11,3.79
08/18/2021,79104,79713,27,4.73
08/18/2021,16988,15331,40,3.79
08/18/2021,91445,94039,1,8.58
08/18/2021,94553,90757,19,2.12
08/18/2021,53679,54943,37,3.71
08/18/2021,52245,51345,3,4.73
08/18/2021,51820,69233,6,10.44
08/18/2021,30964,31994,4,5.08
08/18/2021,73021,74693,8,6.19
08/18/2021,73021,30930,9,14.57
08/18/2021,31100,48404,34,15.45
08/19/2021,57721,40285,10,15.83
08/19/2021,40285,41147,11,5.98
08/19/2021,51345,52730,66,4.2
08/19/2021,85319,85305,4,6.1
08/19/2021,50551,53679,2,5.71
08/19/2021,97346,83545,5,9.34
08/19/2021,40638,79853,48,15.66
08/19/2021,30964,81383,44,22.84
08/19/2021,68596,51820,6,9.45
08/19/2021,99279,59053,13,11.72
08/19/2021,59053,59675,32,2.36
08/19/2021,53941,53679,4,3.87
08/19/2021,27694,66950,6,24.0
08/19/2021,97251,97808,2,4.51
08/19/2021,97808,98351,4,6.11
08/19/2021,53254,53679,12,2.64
08/19/2021,53278,55337,8,3.98
08/19/2021,74933,74693,17,4.54
08/19/2021,68620,51345,19,7.74
08/19/2021,97627,97251,6,6.49
08/19/2021,59053,59090,81,4.42
08/19/2021,63899,63446,110,5.67
08/19/2021,63899,64900,11,5.25
08/19/2021,68807,53941,2,7.77
08/19/2021,52245,53679,11,8.27
08/19/2021,97479,91524,4,11.29
08/19/2021,94553,94067,55,7.15
08/19/2021,67189,67888,11,2.98
08/19/2021,74693,76891,5,9.39
08/19/2021,59127,59053,7,3.67
08/19/2021,63294,64283,2,3.74
08/19/2021,83545,83392,1,3.43
08/19/2021,37531,52245,2,12.64
08/19/2021,51382,52514,6,5.59
08/19/2021,83545,83392,3,3.43
08/19/2021,68792,68596,10,3.99
08/19/2021,59053,97479,25,12.41
08/19/2021,56495,55588,6,3.85
08/19/2021,57076,57432,8,2.67
08/19/2021,55485,55588,2,3.59
08/19/2021,49697,48964,43,5.68
08/19/2021,56495,55337,13,3.37
08/19/2021,66731,51345,39,9.53
08/19/2021,40285,40683,9,7.01
08/19/2021,38533,40285,2,9.06
08/19/2021,11353,52800,6,18.5
08/19/2021,47794,46657,5,10.4
08/19/2021,55337,57432,44,8.17
08/19/2021,76107,79203,48,4.65
08/19/2021,98593,46117,52,24.0
08/19/2021,53679,54971,58,3.06
08/19/2021,83545,94039,29,11.66
08/19/2021,67558,67026,10,4.21
08/19/2021,79183,77913,7,3.12
08/19/2021,67205,56495,9,13.06
08/19/2021,66350,66932,31,6.43
08/19/2021,64096,64521,20,4.32
08/19/2021,68566,68596,15,4.14
08/19/2021,52227,76380,42,18.04
08/19/2021,52730,67026,5,7.96
08/19/2021,78253,75980,14,6.75
08/19/2021,50889,51345,40,5.51
08/19/2021,69233,68566,37,5.22
08/19/2021,38007,37531,17,8.37
08/19/2021,80404,81463,14,3.58
08/19/2021,46638,46753,20,7.59
08/19/2021,97627,94295,2,11.88
08/19/2021,67888,53507,1,14.77
08/19/2021,55337,55588,2,4.93
08/19/2021,54466,62185,7,7.14
08/19/2021,83545,67026,4,19.62
08/20/2021,68620,68566,148,4.42
08/20/2021,57076,57660,25,5.74
08/20/2021,73703,74917,41,6.69
08/20/2021,76107,98139,59,24.0
08/20/2021,62185,66555,9,8.19
08/20/2021,53459,66473,4,9.9
08/20/2021,52227,50505,8,6.56
08/20/2021,67026,66353,28,5.47
08/20/2021,18248,16988,51,3.87
08/20/2021,28841,27694,12,5.5
08/20/2021,31575,30964,8,9.0
08/20/2021,58339,58039,9,3.42
08/20/2021,77702,79104,11,5.09
08/20/2021,53324,54971,9,6.04
08/20/2021,30964,55208,4,24.0
08/20/2021,86358,51345,58,22.56
08/20/2021,90757,92866,10,5.05
08/20/2021,55337,54877,10,7.18
08/20/2021,27694,28841,6,5.5
08/20/2021,81272,80803,10,4.19
08/20/2021,31994,28798,125,10.15
08/20/2021,73039,52730,12,7.88
08/20/2021,54212,53941,1,2.36
08/20/2021,74933,79202,51,9.22
08/20/2021,37531,37956,55,11.88
08/20/2021,53679,51820,55,6.47
08/20/2021,52344,52294,15,3.9
08/20/2021,66350,57721,14,7.32
08/20/2021,51704,51345,7,8.07
08/20/2021,56510,53679,4,6.44
08/20/2021,46638,46061,3,3.23
08/20/2021,76380,76107,4,3.96
08/20/2021,33185,33361,6,3.28
08/20/2021,51589,65165,157,6.71
08/20/2021,92834,94553,12,2.94
08/20/2021,30930,41193,5,5.02
08/20/2021,37531,22010,7,6.37
08/20/2021,55337,56495,9,3.37
08/20/2021,94039,94553,8,4.53
08/20/2021,31100,53679,6,15.84
08/20/2021,54971,53477,14,4.13
08/20/2021,52730,51345,13,4.2
08/20/2021,97627,97183,2,5.85
08/20/2021,92462,93239,10,4.95
08/20/2021,92834,95340,19,5.6
08/20/2021,92834,97627,9,10.9
08/20/2021,77263,75648,3,4.21
08/20/2021,90967,90167,27,7.93
08/20/2021,58856,55588,2,8.03
08/20/2021,73703,74693,5,6.8
08/20/2021,34834,32577,54,3.58
08/20/2021,68015,68596,2,5.54
08/20/2021,52730,51345,12,4.2
08/20/2021,30964,15741,7,17.77
08/20/2021,37531,54848,12,11.57
08/20/2021,46617,46638,38,6.21
08/20/2021,98235,98272,4,2.91
08/20/2021,55234,55686,2,4.06
08/20/2021,54221,54992,7,3.16
08/20/2021,75292,77826,13,3.66
08/20/2021,59090,59053,13,4.42
08/20/2021,65165,56510,173,10.63
08/20/2021,97251,30964,2,24.0
08/20/2021,47794,46117,8,8.53
08/20/2021,76380,33361,2,22.35
08/21/2021,18330,17829,13,2.94
08/21/2021,54195,53941,8,3.61
08/21/2021,53477,85319,9,24.0
08/21/2021,54466,54262,118,6.37
08/21/2021,16988,18330,3,2.64
08/21/2021,76380,76725,11,3.33
08/21/2021,49697,49986,11,4.71
08/21/2021,45228,55337,5,18.82
08/21/2021,43122,45228,13,3.3
08/21/2021,95726,97808,14,12.06
08/21/2021,91526,90967,6,3.44
08/21/2021,43819,43384,7,3.84
08/21/2021,94553,91446,11,4.65
08/21/2021,93239,94553,6,4.88
08/21/2021,59015,53679,26,22.94
08/21/2021,28255,28841,15,6.04
08/21/2021,52344,51704,12,7.37
08/21/2021,45228,45746,6,5.99
08/21/2021,68566,67547,2,9.91
08/21/2021,31994,30703,22,4.07
08/21/2021,79853,76380,10,3.41
08/21/2021,74933,79728,7,6.34
08/21/2021,76107,85319,15,15.2
08/21/2021,97959,97319,4,5.38
08/21/2021,48560,48404,13,5.59
08/21/2021,30930,31100,16,4.61
08/21/2021,40285,41147,3,5.98
08/21/2021,53477,43122,23,13.72
08/21/2021,46657,46380,7,6.49
08/21/2021,91445,97808,2,14.55
08/21/2021,97479,76107,15,24.0
08/21/2021,52730,56510,13,11.07
08/21/2021,53679,45228,40,12.29
08/21/2021,56495,55337,4,3.37
08/21/2021,51613,41193,1,16.57
08/21/2021,90621,90967,1,2.59
08/21/2021,50022,47794,10,14.6
08/21/2021,16451,18330,3,3.99
08/21/2021,63899,68596,12,10.46
08/21/2021,43122,44777,10,2.64
08/21/2021,85305,85319,8,6.1
08/21/2021,68737,68827,2,4.11
08/21/2021,64335,63033,15,6.21
08/21/2021,76880,57721,6,21.87
08/21/2021,85052,85305,49,4.93
08/21/2021,76779,78955,7,4.81
08/21/2021,55337,56495,14,3.37
08/22/2021,79866,76891,7,3.75
08/22/2021,92462,90294,12,2.88
08/22/2021,51345,52294,13,6.65
08/22/2021,37531,37239,13,6.68
08/22/2021,63294,64900,11,6.48
08/22/2021,67690,57627,9,13.34
08/22/2021,53477,53459,4,3.79
08/22/2021,76107,77826,13,3.89
08/22/2021,97808,97479,4,3.27
08/22/2021,58856,30964,49,24.0
08/22/2021,16237,15741,15,4.5
08/22/2021,53935,53679,4,3.88
08/22/2021,22010,23569,19,4.41
08/22/2021,83574,83545,5,2.96
08/22/2021,55598,56510,30,8.59
08/22/2021,68566,68052,1,3.52
08/22/2021,73703,74105,8,3.62
08/22/2021,97627,97172,1,3.48
08/22/2021,63899,54898,15,9.31
08/22/2021,65483,64667,12,8.66
08/22/2021,78718,73021,14,6.38
08/22/2021,68529,68596,48,3.97
08/22/2021,98235,97823,10,4.39
08/22/2021,52472,46406,7,9.79
08/22/2021,67888,66062,15,4.74
08/22/2021,18483,16988,42,4.15
08/22/2021,90167,94553,11,3.33
08/22/2021,55422,22010,4,22.97
08/22/2021,55337,55208,6,3.36
08/22/2021,92834,97627,15,10.9
08/22/2021,34450,32577,13,4.48
08/22/2021,94295,90967,11,2.36
08/22/2021,75376,76880,11,2.92
08/22/2021,55337,55208,51,3.36
08/22/2021,97627,94553,60,11.84
08/22/2021,79183,76107,10,3.68
08/22/2021,68566,50871,11,10.93
08/22/2021,34534,52377,19,24.0
08/22/2021,67888,52245,55,9.12
08/22/2021,77131,79853,12,6.71
08/22/2021,99279,94553,12,14.6
08/22/2021,22010,40285,2,8.27
08/22/2021,37531,56510,7,15.2
08/22/2021,66429,67026,37,4.39
08/22/2021,79036,54195,10,22.51
08/22/2021,68737,62185,20,12.59
08/22/2021,55588,55337,17,4.93
08/22/2021,90967,92480,39,5.6
08/22/2021,97808,97346,48,3.81
08/22/2021,10050,11682,11,4.8
08/22/2021,76107,79853,6,3.64
08/22/2021,75648,77826,6,4.13
08/22/2021,79036,76107,4,3.46
08/22/2021,49591,47794,40,8.5
08/22/2021,97808,46638,5,24.0
08/22/2021,40683,40638,46,3.98
08/22/2021,66997,66257,13,4.19
08/22/2021,73703,97627,13,24.0
08/22/2021,94039,94390,8,7.5
08/22/2021,52514,52245,7,3.53
08/22/2021,79104,77263,15,5.79
08/22/2021,47051,46061,17,2.97
08/23/2021,30964,30930,6,3.79
08/23/2021,68620,68566,13,4.42
08/23/2021,77122,76380,13,4.36
08/23/2021,53679,80769,3,21.98
08/23/2021,63899,63231,12,2.83
08/23/2021,66555,60668,11,9.46
08/23/2021,22339,83545,5,24.0
08/23/2021,60668,54795,8,10.01
08/23/2021,58339,58039,23,3.42
08/23/2021,55588,56495,15,3.85
08/23/2021,94039,60668,9,24.0
08/23/2021,76880,31100,8,20.36
08/23/2021,62185,61844,44,5.02
08/23/2021,80769,80143,38,4.05
08/23/2021,63899,55877,82,12.61
08/23/2021,77913,79104,1,5.44
08/23/2021,92834,92866,45,5.85
08/23/2021,28841,34450,14,8.49
08/23/2021,27694,28798,15,8.38
08/23/2021,16988,18330,169,2.64
08/23/2021,97251,97627,7,6.49
08/23/2021,85305,85052,173,4.93
08/23/2021,66429,55337,2,12.5
08/23/2021,97432,97251,6,3.08
08/23/2021,52294,51820,7,3.11
08/23/2021,50505,22339,15,20.18
08/23/2021,75092,79853,14,3.35
08/23/2021,52245,51345,6,4.73
08/23/2021,54195,53324,7,6.03
08/23/2021,97627,94039,4,9.36
08/23/2021,40638,74933,5,12.15
08/23/2021,30964,41147,7,11.13
08/23/2021,94390,90967,15,2.64
08/23/2021,92834,92679,6,3.25
08/23/2021,45746,51345,2,13.59
08/23/2021,90167,83545,5,13.39
08/23/2021,51739,77877,13,21.67
08/23/2021,83545,97959,25,6.5
08/23/2021,55337,53679,5,8.54
08/23/2021,77263,76880,9,3.24
08/23/2021,74933,73334,3,7.13
08/23/2021,55588,57183,6,4.04
08/23/2021,74693,75233,19,9.3
08/23/2021,53679,54195,3,3.04
08/23/2021,55588,52294,9,4.25
08/23/2021,48388,48873,30,2.67
08/23/2021,77826,30964,55,15.67
08/23/2021,49879,48560,4,5.79
08/23/2021,85305,85052,4,4.93
08/23/2021,53679,43122,15,11.11
08/23/2021,68566,48578,2,20.17
08/23/2021,53935,53679,2,3.88
08/23/2021,79104,77439,1,6.66
08/23/2021,53679,53477,4,4.91
08/23/2021,52730,51345,1,4.2
08/23/2021,55337,56495,3,3.37
08/23/2021,68596,67433,5,7.39
08/23/2021,31859,34534,7,8.27
08/23/2021,30964,74693,1,13.57
08/23/2021,37531,53679,11,11.0
08/23/2021,90967,95340,5,7.37
08/23/2021,95340,92866,42,3.72
08/23/2021,94039,85305,7,12.19
08/23/2021,16988,17829,74,3.02
08/23/2021,49697,48939,2,3.53
08/23/2021,55179,53679,1,9.13
08/23/2021,28741,28898,11,4.82
08/23/2021,97808,59053,38,12.64
08/23/2021,97627,97251,12,6.49
08/23/2021,83322,83545,105,3.47
08/23/2021,53324,62185,15,10.86
08/23/2021,78665,76107,3,4.17
08/23/2021,52245,52344,29,5.19
08/23/2021,80769,81245,42,3.78
08/23/2021,68596,68566,10,4.14
08/23/2021,30964,30930,13,3.79
08/23/2021,97627,97560,8,6.29
08/23/2021,32577,34613,3,4.39
08/23/2021,55337,56256,11,5.55
08/24/2021,57183,57109,12,6.82
08/24/2021,83545,83392,7,3.43
08/24/2021,55454,55337,5,4.44
08/24/2021,45228,43122,163,3.3
08/24/2021,52294,52245,13,3.97
08/24/2021,57627,57580,15,5.13
08/24/2021,54971,48155,13,7.0
08/24/2021,91445,97251,43,17.04
08/24/2021,53477,53679,13,4.91
08/24/2021,51345,53941,10,9.9
08/24/2021,97808,30964,4,24.0
08/24/2021,43147,45228,74,3.67
08/24/2021,56663,55422,109,5.11
08/24/2021,30964,30930,26,3.79
08/24/2021,52245,52294,7,3.97
08/24/2021,94390,97479,14,14.33
08/24/2021,45228,57432,13,23.84
08/24/2021,85884,83545,33,19.18
08/24/2021,90967,83545,10,16.84
08/24/2021,53679,53941,37,3.87
08/24/2021,48155,49932,15,3.1
08/24/2021,59053,83545,47,6.28
08/24/2021,33361,45228,4,17.45
08/24/2021,66220,55208,4,15.63
08/24/2021,77913,76880,8,2.46
08/24/2021,51345,55598,4,12.67
08/24/2021,92834,95340,5,5.6
08/24/2021,61111,62254,6,3.59
08/24/2021,30703,30964,60,7.02
08/24/2021,48560,31100,4,11.94
08/24/2021,73936,77263,8,9.07
08/24/2021,66555,49697,44,17.72
08/24/2021,73021,74933,58,4.21
08/24/2021,78955,76107,28,4.52
08/24/2021,54596,53324,96,5.87
08/24/2021,55337,56495,1,3.37
08/24/2021,55208,57721,9,5.39
08/24/2021,90967,97808,23,12.6
08/24/2021,75980,78718,52,7.32
08/24/2021,40683,42612,15,3.06
08/24/2021,64900,76380,86,13.68
08/24/2021,58843,55588,6,10.3
08/24/2021,30964,31100,34,6.35
08/24/2021,79853,76107,7,3.64
08/24/2021,37531,37455,1,8.08
08/24/2021,77131,37531,9,23.32
08/24/2021,67888,79522,14,13.53
08/24/2021,90967,90999,1,6.67
08/24/2021,75292,76107,56,3.42
08/24/2021,52245,51382,11,4.9
08/24/2021,58039,68015,57,8.14
08/24/2021,90621,94553,12,6.44
08/24/2021,76107,77839,35,3.41
08/24/2021,80769,81272,32,7.8
08/24/2021,67026,67856,54,5.83
08/24/2021,37531,42640,11,3.65
08/25/2021,83898,83698,24,6.23
08/25/2021,55588,64900,21,9.57
08/25/2021,51820,52730,32,6.32
08/25/2021,95135,94295,11,4.32
08/25/2021,34450,31100,10,9.81
08/25/2021,46617,42640,14,6.67
08/25/2021,66950,66220,2,4.89
08/25/2021,51345,52245,15,4.73
08/25/2021,80803,80092,12,3.73
08/25/2021,51915,52227,6,3.16
08/25/2021,90967,97994,25,9.76
08/25/2021,37531,80769,8,24.0
08/25/2021,51345,54195,12,9.7
08/25/2021,47794,46380,38,7.43
08/25/2021,97479,97923,1,2.22
08/25/2021,68015,68566,17,4.6
08/25/2021,66062,67026,9,6.21
08/25/2021,55337,56123,44,3.12
08/25/2021,67888,66294,10,5.17
08/25/2021,27541,28841,11,4.9
08/25/2021,30964,31100,2,6.35
08/25/2021,34534,37531,52,16.26
08/25/2021,67888,52245,9,9.12
08/25/2021,30964,30930,2,3.79
08/25/2021,64283,53477,2,10.51
08/25/2021,48404,46065,4,9.07
08/25/2021,30964,76880,24,17.34
08/25/2021,92462,90967,2,6.92
08/25/2021,32175,34450,9,5.18
08/25/2021,57088,51613,22,8.2
08/25/2021,41147,43122,6,5.59
08/25/2021,28461,28841,15,10.03
08/25/2021,97959,52245,6,24.0
08/25/2021,79853,76880,56,3.99
08/25/2021,54971,53935,4,4.53
08/25/2021,68566,68015,5,4.6
08/25/2021,67453,67958,13,3.2
08/25/2021,55588,55337,14,4.93
08/25/2021,95726,92936,24,4.79
08/25/2021,97959,83545,12,6.5
08/25/2021,46853,61523,14,7.71
08/25/2021,24316,74693,14,21.18
08/25/2021,52730,52245,15,5.06
08/25/2021,50345,59127,15,16.69
08/25/2021,40285,22010,52,8.27
08/25/2021,74917,74173,4,3.38
08/25/2021,55337,56495,9,3.37
08/25/2021,55588,62185,13,9.29
08/25/2021,37531,74917,7,13.05
08/25/2021,85884,85712,8,8.42
08/25/2021,16237,16988,10,4.95
08/25/2021,76107,90967,11,24.0
08/25/2021,61964,62185,7,3.0
08/25/2021,53254,17829,13,16.3
08/25/2021,51704,52730,1,6.88
08/25/2021,40285,40638,15,8.83
08/25/2021,56495,55588,33,3.85
08/25/2021,55337,53679,15,8.54
08/25/2021,58705,58039,48,3.29
08/25/2021,28841,27694,33,5.5
08/25/2021,58039,53679,50,14.02
08/25/2021,77877,79853,7,6.44
08/25/2021,57627,56123,14,9.65
08/25/2021,57432,53679,5,13.98
08/25/2021,74933,34450,11,20.79
08/25/2021,48388,69359,1,19.46
08/25/2021,47794,46061,8,8.23
08/25/2021,56495,55337,53,3.37
08/25/2021,30964,31994,14,5.08
08/25/2021,66429,67026,13,4.39
08/25/2021,90967,59053,4,20.14
08/25/2021,54212,53679,12,3.73
08/25/2021,51613,53679,21,7.69
08/26/2021,47794,46853,5,3.89
08/26/2021,43147,45228,15,3.67
08/26/2021,37531,42640,12,3.65
08/26/2021,80769,81016,38,4.62
08/26/2021,67994,66429,9,2.24
08/26/2021,52245,57627,4,12.28
08/26/2021,67856,67026,47,5.83
08/26/2021,79036,77913,7,3.52
08/26/2021,58039,58656,8,3.72
08/26/2021,95784,92330,8,3.06
08/26/2021,62185,24126,9,13.87
08/26/2021,37531,30964,6,10.22
08/26/2021,97251,97627,2,6.49
08/26/2021,30964,33361,179,10.12
08/26/2021,94039,97808,11,8.65
08/26/2021,75648,30930,4,18.5
08/26/2021,66257,67888,37,4.97
08/26/2021,85319,83545,6,18.09
08/26/2021,85712,74693,45,16.64
08/26/2021,68827,68015,5,8.47
08/26/2021,97994,97808,24,5.75
08/26/2021,90058,95340,12,3.63
08/26/2021,57721,57627,1,8.17
08/26/2021,76107,77826,13,3.89
08/26/2021,79104,76612,15,4.23
08/26/2021,86265,85319,10,3.75
08/26/2021,80769,81108,158,4.4
08/26/2021,18483,16988,159,4.15
08/26/2021,64900,67856,36,3.76
08/26/2021,92834,91524,11,3.6
08/26/2021,37531,38540,5,6.82
08/26/2021,48560,48388,15,4.51
08/26/2021,74933,74917,2,4.36
08/26/2021,74933,74693,5,4.54
08/26/2021,77263,76978,15,3.95
08/26/2021,56510,55337,12,4.4
08/26/2021,51345,55588,29,7.79
08/26/2021,92679,46638,14,24.0
08/26/2021,55588,57325,10,7.11
08/26/2021,76107,79866,19,3.83
08/26/2021,97627,97363,7,5.14
08/26/2021,53324,30964,1,20.82
08/26/2021,94039,92834,11,3.61
08/26/2021,53679,59053,23,23.31
08/26/2021,55337,51644,5,10.16
08/26/2021,94039,92834,13,3.61
08/26/2021,30964,50857,108,19.02
08/26/2021,59053,59090,44,4.42
08/26/2021,18483,18330,11,4.64
08/26/2021,92834,91445,86,7.45
08/26/2021,57043,53679,12,17.37
08/26/2021,23997,76880,14,24.0
08/26/2021,75292,76107,11,3.42
08/26/2021,64578,55588,31,11.62
08/26/2021,54992,51345,2,10.73
08/26/2021,67888,67026,15,6.19
08/26/2021,66950,53332,12,14.2
08/26/2021,52245,47051,6,11.52
08/26/2021,57325,57721,6,6.21
08/26/2021,64667,63899,14,6.73
08/26/2021,77131,77193,4,8.04
08/26/2021,56345,55337,2,6.54
08/26/2021,30930,32577,11,10.86
08/26/2021,92834,97627,8,10.9
08/26/2021,45746,30964,164,12.51
08/27/2021,16237,19686,3,3.21
08/27/2021,97627,97808,114,4.84
08/27/2021,45228,45597,59,3.46
08/27/2021,58039,58856,14,2.93
08/27/2021,46853,51820,8,11.81
08/27/2021,67026,51345,9,5.85
08/27/2021,99127,98272,54,4.31
08/27/2021,68015,67994,4,9.67
08/27/2021,61964,61167,5,4.3
08/27/2021,98272,83392,13,6.67
08/27/2021,31100,30964,5,6.35
08/27/2021,54596,45046,58,13.84
08/27/2021,91407,92679,63,3.76
08/27/2021,49697,49986,31,4.71
08/27/2021,53679,54795,15,5.78
08/27/2021,46638,53324,14,10.66
08/27/2021,42261,30964,6,10.39
08/27/2021,94039,94553,3,4.53
08/27/2021,38533,78962,57,17.9
08/27/2021,17829,53679,21,15.68
08/27/2021,57043,57671,1,6.33
08/27/2021,66932,30930,11,18.12
08/27/2021,76107,67026,6,13.65
08/27/2021,57721,53679,11,9.6
08/27/2021,54195,52294,15,6.26
08/27/2021,15741,17829,33,4.14
08/27/2021,75980,76107,4,6.13
08/27/2021,16988,17829,8,3.02
08/27/2021,41147,40285,2,5.98
08/27/2021,55337,55588,9,4.93
08/27/2021,76107,77826,12,3.89
08/27/2021,55337,56495,10,3.37
08/27/2021,66062,53941,46,16.25
08/27/2021,51345,52245,15,4.73
08/27/2021,57432,57721,10,6.38
08/27/2021,56495,56510,24,4.45
08/27/2021,56495,55179,6,4.84
08/27/2021,51739,52514,7,7.08
08/27/2021,55234,55588,10,6.57
08/27/2021,94390,92679,12,6.23
08/27/2021,53679,47051,1,9.23
08/27/2021,94039,97479,11,9.91
08/27/2021,52730,52245,10,5.06
08/27/2021,53935,67278,11,17.29
08/27/2021,76107,34834,9,24.0
08/27/2021,61523,55208,4,14.09
08/27/2021,51345,51704,50,8.07
08/27/2021,68226,48155,8,18.36
08/27/2021,67026,55588,1,9.27
08/27/2021,23569,37109,40,8.02
08/27/2021,55588,52245,3,5.65
08/27/2021,23516,22010,10,6.14
